ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
IRCON,163.54,176.8,173.0,175.51,169.31,20251106
JBMA,639.75,694.6,677.2,654.79,658.59,20251106
BLUEDART,6331.0,5764.8,6071.6,6192.89,6115.25,20251106
JMFINANCIL,161.93,179.5,176.0,137.32,168.0,20251106
SAMMAANCAP,185.3,171.8,178.0,132.42,185.7,20251106
SIGNATURE,1075.5,1018.2,1046.3,1148.98,1089.12,20251106
GESHIP,1049.5,1005.0,1038.9,949.34,1059.53,20251106
TECHNOE,1273.4,1411.7,1372.2,1274.35,1321.51,20251106
DATAPATTNS,2613.8,2559.2,2806.8,2409.61,2744.57,20251106
INDIAMART,2473.1,2489.7,2359.2,2329.3,2447.54,20251106
IFCI,54.16,53.1,59.0,53.28,56.48,20251106
CONCORDBIO,1411.4,1542.3,1506.1,1722.2,1456.31,20251106
LTFOODS,407.7,391.3,432.3,412.53,417.67,20251106
AKZOINDIA,3217.4,3403.2,3345.7,3322.9,3268.57,20251106
CELLO,643.2,593.7,617.3,593.7,643.31,20251106
CEMPRO,849.25,774.1,801.1,nan,834.19,20251106
ZYDUSWELL,443.8,503.3,485.3,394.43,480.37,20251106
CHENNPETRO,975.85,820.0,877.6,655.0,871.79,20251106
ACUTAAS,1769.9,1621.4,1694.9,nan,1740.45,20251106
KIRLOSENG,988.55,923.7,956.1,834.83,979.92,20251106
NATCOPHARM,800.5,863.5,849.0,901.94,824.38,20251106
KIRLOSBROS,1802.7,2005.6,1946.3,1878.78,1892.7,20251106
TRIDENT,28.06,29.2,27.9,28.72,28.64,20251106
NUVOCO,381.95,429.5,416.0,373.41,413.21,20251106
AARTIIND,390.5,395.5,371.3,418.19,383.22,20251106
CARTRADE,2869.6,2599.7,2746.3,1921.37,2866.77,20251106
USHAMART,464.0,428.3,443.7,354.79,462.94,20251106
THELEELA,421.9,408.2,456.6,nan,432.19,20251106
TSFINV,587.8,684.2,653.8,nan,655.5,20251106
NIVABUPA,75.43,79.7,77.7,80.78,74.85,20251106
PFOCUS,176.91,190.0,165.4,132.5,178.55,20251106
RAINBOW,1363.7,1406.1,1324.1,1416.07,1373.22,20251106
BELRISE,148.71,157.2,153.0,nan,149.74,20251106
SWANCORP,435.65,495.5,479.1,456.28,457.32,20251106
SPLPETRO,667.2,764.3,735.3,714.12,753.82,20251106
PCBL,355.2,379.6,370.3,384.56,362.71,20251106
BATAINDIA,1050.7,1124.7,1102.1,1212.72,1100.68,20251106
FINEORG,4387.2,4641.3,4563.5,4525.29,4455.89,20251106
NEWGEN,955.2,885.4,925.8,1011.61,954.81,20251106
MINDACORP,573.35,539.9,556.8,527.34,572.33,20251106
KSB,769.05,829.0,810.8,772.65,791.49,20251106
BBTC,1901.0,1867.7,2078.8,1905.76,2004.64,20251106
JWL,316.1,339.1,332.6,355.1,322.95,20251106
JAINREC,379.05,323.4,347.9,nan,385.76,20251106
GRANULES,552.25,534.9,547.3,507.55,566.2,20251106
PARADEEP,163.81,184.0,178.4,154.95,169.35,20251106
BLS,319.4,336.2,299.5,372.8,316.5,20251106
LEMONTREE,166.05,160.1,170.8,147.09,166.49,20251106
CCL,973.1,861.2,895.1,761.01,870.08,20251106
TARIL,404.5,458.9,442.6,485.5,451.66,20251106
ACE,1072.0,1058.4,1135.5,1165.26,1099.12,20251106
PRIVISCL,3280.0,2848.1,2976.8,2163.5,2940.33,20251106
AAVAS,1603.9,1576.4,1696.6,1781.02,1656.4,20251106
OLECTRA,1525.3,1401.1,1447.9,1325.2,1491.98,20251106
INDGN,530.15,570.3,557.7,570.07,542.0,20251106
NSLNISP,43.41,42.9,47.3,39.39,44.71,20251106
WAAREERTL,1181.4,1102.3,1170.6,nan,1248.75,20251106
TEGA,1909.8,1882.1,1970.7,1647.02,1920.57,20251106
CYIENT,1142.2,1212.1,1131.6,1249.91,1176.0,20251106
BLACKBUCK,667.3,620.2,722.3,490.84,671.23,20251106
GALLANTT,522.9,601.6,575.7,502.34,534.0,20251106
SCI,260.45,231.4,244.4,196.25,261.54,20251106
EMBDL,90.15,89.7,97.3,110.58,93.04,20251106
TDPOWERSYS,797.85,688.8,732.5,477.49,714.48,20251106
VTL,429.25,401.1,415.9,441.58,438.11,20251106
IEX,138.14,137.4,146.9,167.72,143.33,20251106
GRAVITA,1703.8,1563.3,1635.9,1779.23,1686.11,20251106
ZENTEC,1377.2,1468.9,1423.4,1579.57,1375.72,20251106
ELECON,546.05,596.5,578.3,559.42,560.8,20251106
SBFC,112.4,106.7,110.8,101.9,114.75,20251106
MGL,1232.7,1322.4,1296.9,1327.53,1279.8,20251106
NCC,195.54,217.8,211.8,214.28,209.81,20251106
JKTYRE,447.9,405.3,421.9,337.68,430.78,20251106
WELSPUNLIV,127.22,119.6,123.8,128.83,129.68,20251106
JPPOWER,17.69,18.9,17.3,16.98,17.94,20251106
INDIACEM,389.0,375.5,387.0,334.35,393.81,20251106
ANURAS,1068.5,1148.1,1121.8,960.12,1084.93,20251106
GODREJAGRO,618.9,681.3,664.3,738.32,657.89,20251106
INGERRAND,3757.5,4022.4,3736.8,3746.5,3873.45,20251106
FINCABLES,769.95,829.7,813.5,886.06,788.04,20251106
HOMEFIRST,1136.0,1293.3,1263.9,1180.84,1205.14,20251106
RITES,244.85,256.9,253.0,249.11,246.65,20251106
GRAPHITE,591.15,568.9,647.3,509.32,597.82,20251106
CANFINHOME,877.6,811.7,832.0,732.3,863.15,20251106
SHRIPISTON,2659.2,2527.0,2589.7,2281.91,2683.17,20251106
