ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
KIRLOSBROS,1861.5,2021.4,1970.4,1879.51,1909.48,20251105
NUVOCO,399.05,440.9,428.7,373.23,417.24,20251105
INDIAMART,2468.2,2489.7,2350.4,2327.76,2437.9,20251105
AKZOINDIA,3239.6,3418.9,3361.3,3324.11,3283.9,20251105
NATCOPHARM,819.85,863.5,803.7,904.01,828.53,20251105
KIRLOSENG,1015.2,923.7,956.1,834.58,970.56,20251105
LTFOODS,403.6,391.3,434.9,412.49,419.99,20251105
IGIL,335.15,365.9,356.8,378.68,339.57,20251105
TRIDENT,28.62,29.2,27.9,28.74,28.66,20251105
THELEELA,440.25,408.2,425.2,nan,434.03,20251105
CHENNPETRO,982.85,795.0,853.6,652.97,852.14,20251105
USHAMART,474.2,428.3,443.7,354.19,462.54,20251105
CELLO,636.9,593.7,617.3,593.84,640.48,20251105
CARTRADE,2920.0,2599.7,2746.3,1914.23,2831.22,20251105
TSFINV,602.7,722.2,691.0,nan,664.59,20251105
SWANCORP,455.0,436.1,450.4,457.34,456.77,20251105
RAINBOW,1390.5,1406.1,1324.1,1416.48,1372.85,20251105
NIVABUPA,76.4,79.7,77.7,80.8,74.87,20251105
SPLPETRO,692.1,789.3,760.4,713.97,767.13,20251105
PFOCUS,179.89,190.0,165.4,132.22,177.95,20251105
AARTIIND,385.1,395.5,371.3,418.38,381.68,20251105
MINDACORP,591.4,539.9,556.8,527.31,572.69,20251105
PARADEEP,168.11,184.0,178.5,154.68,170.84,20251105
BBTC,1952.8,1867.7,1938.9,1906.12,2020.21,20251105
BATAINDIA,1066.1,1142.2,1118.9,1213.96,1112.16,20251105
NEWGEN,972.15,885.4,925.8,1015.57,947.35,20251105
GRANULES,567.7,534.9,547.3,507.64,567.98,20251105
JWL,322.05,339.3,333.6,355.68,323.68,20251105
FINEORG,4405.5,4664.2,4586.0,4525.38,4467.01,20251105
PCBL,355.7,384.6,375.5,384.53,363.42,20251105
KSB,773.35,839.0,820.2,772.39,795.53,20251105
GALLANTT,559.3,601.6,575.7,501.31,541.26,20251105
BELRISE,145.27,157.2,153.0,nan,149.98,20251105
TARIL,418.85,479.1,464.0,485.92,459.46,20251105
LEMONTREE,168.01,160.1,170.8,146.97,166.73,20251105
BLS,321.95,336.2,295.5,373.36,317.16,20251105
JAINREC,377.25,323.4,347.9,nan,383.39,20251105
ACE,1097.4,1058.4,1072.7,1166.13,1103.62,20251105
NSLNISP,44.97,42.9,47.3,39.38,44.77,20251105
AAVAS,1641.3,1576.4,1617.4,1781.19,1658.07,20251105
WAAREERTL,1202.9,1102.3,1170.6,nan,1257.0,20251105
TEGA,1944.7,1882.1,1970.7,1645.65,1922.36,20251105
INDGN,539.05,576.4,563.9,570.66,544.45,20251105
NCC,205.72,217.0,219.8,214.51,211.19,20251105
GRAVITA,1767.2,1563.3,1635.9,1781.23,1675.9,20251105
CYIENT,1156.6,1212.1,1131.6,1252.58,1179.28,20251105
SBFC,117.52,106.7,110.8,101.77,115.09,20251105
EMBDL,92.71,89.7,97.8,110.76,93.4,20251105
TDPOWERSYS,820.05,688.8,732.5,475.49,699.89,20251105
ELECON,565.3,596.5,578.3,559.76,561.57,20251105
GODREJAGRO,649.15,696.0,682.4,738.84,663.2,20251105
OLECTRA,1518.9,1401.1,1447.9,1324.36,1483.4,20251105
VTL,437.9,401.1,415.9,441.78,436.01,20251105
ZENTEC,1407.0,1468.9,1423.4,1583.42,1378.02,20251105
BLACKBUCK,653.85,620.2,722.3,489.48,677.85,20251105
MGL,1264.1,1340.6,1253.6,1327.68,1285.54,20251105
INDIACEM,398.2,375.5,387.0,334.29,393.99,20251105
WELSPUNLIV,129.12,119.6,123.8,128.94,129.21,20251105
IEX,137.66,137.4,148.2,167.85,143.43,20251105
HOMEFIRST,1195.9,1293.3,1261.2,1180.28,1216.84,20251105
JKTYRE,453.3,405.3,421.9,337.23,428.11,20251105
JPPOWER,17.89,18.9,17.3,16.98,17.97,20251105
ANURAS,1075.0,1158.1,1130.4,958.15,1087.88,20251105
GRAPHITE,612.8,568.9,591.4,508.86,594.35,20251105
SCI,250.2,231.4,244.4,195.88,258.66,20251105
INGERRAND,3799.8,4060.4,3736.8,3746.49,3890.32,20251105
FINCABLES,787.4,829.7,815.6,887.21,790.66,20251105
TITAGARH,879.3,936.3,865.7,860.92,890.25,20251105
SHRIPISTON,2699.9,2527.0,2589.7,2278.36,2686.68,20251105
PVRINOX,1162.0,1130.5,1259.2,1029.32,1188.46,20251105
RITES,248.07,256.9,253.0,249.17,247.0,20251105
CCL,888.65,892.2,844.5,759.3,857.63,20251105
