ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change,year_high_brkt
BAJAJHLDNG,0,12073.9,0,11717.1,11063.0,12694.53,11241.2,0,[11063.0, 14690.336294557555, 0]
MOTHERSON,0,109.3,0,112.0,116.75,98.35,116.33,1,[116.75, 125.72022930722692, 0]
CIPLA,0,1554.1,0,1534.2,1490.6,1505.4,1515.8,0,[1490.5999755859375, 1673.0, 0]
TATAPOWER,0,396.1,0,388.7,376.25,386.38,385.49,0,[376.25, 452.0892797110646, 0]
HEROMOTOCO,0,6479.8,0,6341.5,6001.0,4625.81,6209.8,0,[6001.0, 6388.5, 0]
ADANIENSOL,0,941.4,0,1011.1,974.6,866.03,980.13,0,[974.5999755859375, 1090.949951171875, 0]
IDEA,0,9.5,0,9.8,10.74,7.83,10.33,0,[10.739999771118164, 11.079999923706055, 0]
GODREJCP,0,1090.6,0,1162.0,1128.8,1175.85,1134.56,0,[1128.800048828125, 1303.2888504217715, 0]
UNIONBANK,0,146.6,0,157.1,150.43,134.23,152.88,0,[150.42999267578125, 160.14999389648438, 0]
SOLARINDS,0,13429.6,0,13090.7,12588.0,13738.98,13025.9,0,[12588.0, 17809.339853072794, 0]
TATACONSUM,0,1114.8,0,1137.6,1146.7,1095.45,1160.52,0,[1146.699951171875, 1202.800048828125, 0]
PFC,0,362.2,0,354.6,342.5,394.68,355.31,0,[342.5, 502.1816146107703, 0]
SIEMENS,0,3405.3,0,3326.0,3142.8,3110.33,3296.44,0,[3142.800048828125, 4700.542627343054, 0]
GAIL,0,178.2,0,174.3,167.89,179.19,174.1,0,[167.88999938964844, 207.38728806489402, 0]
BSE,0,2701.4,0,2902.6,2715.8,2319.4,2829.46,0,[2715.800048828125, 3030.0, 0]
HDFCAMC,0,2678.5,0,2631.5,2558.9,2495.03,2615.99,0,[2558.89990234375, 2967.25, 0]
LGEINDIA,0,1686.7,0,1649.2,1600.4,nan,1618.68,0,[1600.4000244140625, 1749.0, 0]
BOSCHLTD,0,38187.3,0,37471.5,36780.0,34058.11,36563.0,0,[36780.0, 41945.0, 0]
ABB,0,4957.2,0,5047.0,5117.0,5399.59,5161.3,0,[5117.0, 7896.6123964702865, 0]
POLYCAB,0,7613.7,0,7433.6,7194.0,6522.17,7328.75,0,[7194.0, 7903.0, 0]
ENRIN,0,3316.4,0,3206.9,3032.8,nan,3105.61,0,[3032.800048828125, 3625.0, 0]
LODHA,0,1150.3,0,1122.6,1076.0,1252.45,1118.94,0,[1076.0, 1525.9700387101068, 0]
INDIANB,0,863.7,0,836.1,793.9,657.64,836.7,0,[793.9000244140625, 894.8499755859375, 0]
INDUSTOWER,0,382.4,0,391.9,403.05,372.86,403.79,0,[403.04998779296875, 430.0, 0]
GMRAIRPORT,0,109.1,0,105.9,100.41,87.77,104.71,0,[100.41000366210938, 110.36000061035156, 0]
CGPOWER,0,693.5,0,679.7,667.8,680.37,667.29,1,[667.7999877929688, 809.7886088145422, 0]
UNITDSPR,0,1375.1,0,1401.7,1435.4,1400.26,1441.85,0,[1435.4000244140625, 1685.1400494680622, 0]
MAXHEALTH,0,1154.4,0,1126.5,1074.7,1154.62,1115.15,0,[1074.699951171875, 1314.300048828125, 0]
DRREDDY,0,1222.2,0,1241.5,1246.2,1230.71,1263.76,0,[1246.199951171875, 1397.0398318187918, 0]
INDHOTEL,0,708.7,0,750.0,727.75,757.29,734.31,0,[727.75, 892.27623330369, 0]
IDBI,0,94.3,0,99.7,95.37,89.34,98.62,0,[95.37000274658203, 106.97000122070312, 0]
JINDALSTEL,0,1064.1,0,1040.5,1002.8,966.16,1023.55,0,[1002.7999877929688, 1098.0, 0]
APOLLOHOSP,0,7413.6,0,7315.8,7091.0,7210.16,7234.2,0,[7091.0, 8099.5, 0]
MAZDOCK,0,2687.6,0,2610.1,2489.1,2830.77,2622.44,0,[2489.10009765625, 3763.339079649969, 0]
PERSISTENT,0,6119.8,0,6239.8,6302.0,5544.32,6395.2,0,[6302.0, 6748.287564402237, 0]
ICICIGI,0,1938.7,0,2020.9,1945.3,1886.8,1977.58,0,[1945.300048828125, 2064.89990234375, 0]
BHEL,0,296.0,0,288.5,277.0,238.17,282.67,0,[277.0, 295.25, 0]
HINDPETRO,0,477.1,0,467.3,448.75,398.99,453.33,0,[448.75, 494.45001220703125, 0]
ABCAPITAL,0,335.5,0,343.2,364.05,255.83,355.07,0,[364.04998779296875, 366.79998779296875, 0]
MARICO,0,747.0,0,705.5,730.5,698.8,723.7,0,[730.5, 765.2999877929688, 0]
SHREECEM,0,27308.8,0,26889.2,26100.0,29368.31,26411.0,0,[26100.0, 32398.188355689515, 0]
LUPIN,0,1995.1,0,2028.1,2051.8,1976.14,2078.32,0,[2051.800048828125, 2388.0473251603485, 0]
ASHOKLEY,0,148.0,0,152.5,159.58,123.95,158.98,0,[159.5800018310547, 164.49000549316406, 0]
ZYDUSLIFE,0,962.3,0,948.2,920.25,941.93,934.65,0,[920.25, 1059.050048828125, 0]
SWIGGY,0,419.8,0,407.2,398.05,381.76,392.85,1,[398.04998779296875, 617.2999877929688, 0]
GROWW,0,130.2,0,139.7,149.45,nan,154.96,0,[149.4499969482422, 193.8000030517578, 0]
RECLTD,0,362.3,0,355.0,342.85,381.79,353.7,0,[342.8500061035156, 545.5659396423006, 0]
POLICYBZR,0,1777.1,0,1821.8,1957.3,1733.75,1860.3,0,[1957.300048828125, 2246.89990234375, 0]
ICICIPRULI,0,600.0,0,631.7,623.6,608.32,619.75,1,[623.5999755859375, 743.8141987812361, 0]
MANKIND,0,2283.5,0,2247.3,2180.4,2426.99,2218.87,0,[2180.39990234375, 3053.5964301796143, 0]
DABUR,0,498.0,0,518.6,503.6,497.23,510.92,0,[503.6000061035156, 573.9701156332931, 0]
NAUKRI,0,1399.4,0,1330.3,1376.3,1389.13,1367.33,0,[1376.300048828125, 1818.0680980736363, 0]
HAVELLS,0,1478.6,0,1454.7,1419.8,1518.59,1429.18,0,[1419.800048828125, 1771.3162019486645, 0]
POWERINDIA,0,21866.1,0,20942.4,19500.0,17503.88,21077.8,0,[19500.0, 22840.0, 0]
SRF,0,2968.7,0,2796.3,2894.8,2966.51,2864.18,1,[2894.800048828125, 3320.6487904343853, 0]
BHARTIHEXA,0,1842.5,0,1798.1,1695.8,1689.97,1748.35,0,[1695.800048828125, 2041.6517761070236, 0]
PAYTM,0,1264.5,0,1300.0,1316.7,1031.97,1328.2,0,[1316.699951171875, 1381.800048828125, 0]
WAAREEENER,0,3168.3,0,3069.5,2909.5,2954.31,3076.77,0,[2909.5, 3862.832998996418, 0]
SBICARD,0,917.2,0,899.6,865.35,880.98,874.27,0,[865.3499755859375, 1027.25, 0]
DIXON,0,14594.9,0,14214.1,13517.0,15545.95,14168.3,0,[13517.0, 19140.38174412316, 0]
BAJAJHFL,0,101.4,0,99.1,95.53,115.73,99.49,0,[95.52999877929688, 147.6999969482422, 0]
JSWENERGY,0,492.0,0,478.0,451.2,512.25,473.69,0,[451.20001220703125, 773.8419430816776, 0]
LTF,0,290.4,0,297.6,307.3,209.46,306.28,1,[307.29998779296875, 315.3500061035156, 0]
NHPC,0,79.6,0,78.3,76.47,83.06,76.94,0,[76.47000122070312, 91.78667117805892, 0]
NTPCGREEN,0,95.0,0,93.3,90.83,102.31,92.74,0,[90.83000183105469, 155.35000610351562, 0]
GVT&D,0,3117.1,0,2997.6,2912.5,2348.52,2855.95,1,[2912.5, 3323.800048828125, 0]
AUBANK,0,907.4,0,925.2,972.05,732.55,954.25,0,[972.0499877929688, 973.7000122070312, 0]
NYKAA,0,249.7,0,262.8,252.95,215.27,259.73,0,[252.9499969482422, 273.2200012207031, 0]
SUZLON,0,55.5,0,54.2,52.55,58.82,53.12,0,[52.54999923706055, 74.30000305175781, 0]
UNOMINDA,0,1218.7,0,1301.8,1231.7,1099.19,1284.39,0,[1231.699951171875, 1382.0, 0]
IOB,0,39.0,0,38.1,36.81,39.22,38.23,0,[36.810001373291016, 59.939998626708984, 0]
LENSKART,0,372.1,0,392.3,408.45,nan,412.89,0,[408.45001220703125, 448.79998779296875, 0]
PRESTIGE,0,1776.6,0,1728.7,1632.9,1519.9,1656.03,0,[1632.9000244140625, 1897.8154917519926, 0]
COROMANDEL,0,2197.0,0,2255.9,2368.1,2223.1,2338.7,1,[2368.10009765625, 2718.89990234375, 0]
OFSS,0,8541.2,0,8361.5,8062.0,8327.4,8125.75,0,[8062.0, 12613.80522280202, 0]
IDFCFIRSTB,0,77.1,0,78.5,80.91,69.71,80.51,1,[80.91000366210938, 82.69999694824219, 0]
YESBANK,0,23.5,0,23.0,22.02,20.08,22.55,0,[22.020000457763672, 24.299999237060547, 0]
ALKEM,0,5467.4,0,5564.7,5667.5,5165.29,5664.1,1,[5667.5, 5902.475514507228, 0]
AUROPHARMA,0,1163.4,0,1217.6,1163.6,1132.48,1211.19,0,[1163.5999755859375, 1411.99970139241, 0]
GICRE,0,372.2,0,390.7,378.1,383.29,384.73,0,[378.1000061035156, 511.3926047745817, 0]
BHARATFORG,0,1351.4,0,1433.5,1383.3,1214.15,1411.68,0,[1383.300048828125, 1472.640549878134, 0]
NMDC,0,76.7,0,73.5,74.83,70.19,75.19,0,[74.83000183105469, 79.23999786376953, 0]
LLOYDSME,0,1298.1,0,1261.0,1240.0,1326.22,1220.06,0,[1240.0, 1612.0, 0]
INDUSINDBK,0,806.4,0,826.8,844.35,803.42,852.99,0,[844.3499755859375, 1098.5999755859375, 0]
OIL,0,427.7,0,419.1,401.9,410.16,412.11,0,[401.8999938964844, 516.9722376540511, 0]
RVNL,0,328.3,0,321.1,312.7,353.93,316.65,0,[312.70001220703125, 499.1908801663753, 0]
FORTIS,0,923.4,0,901.0,863.85,822.76,899.47,0,[863.8499755859375, 1104.300048828125, 0]
ATGL,0,614.8,0,604.4,590.1,625.0,597.1,0,[590.0999755859375, 861.679669518305, 0]
MRF,0,159284.7,0,156956.4,152345.0,139984.27,153230.5,0,[152345.0, 163596.77656220738, 0]
BANKINDIA,0,151.6,0,147.5,141.64,117.56,144.13,0,[141.63999938964844, 151.42999267578125, 0]
FEDERALBNK,0,245.3,0,249.9,260.85,205.6,257.86,0,[260.8500061035156, 263.20001220703125, 0]
JSL,0,786.4,0,730.8,773.95,690.6,761.59,0,[773.9500122070312, 826.0, 0]
TORNTPOWER,0,1248.0,0,1305.3,1259.0,1361.51,1297.01,0,[1259.0, 1807.4977740546663, 0]
BERGEPAINT,0,577.3,0,563.7,539.95,542.89,557.42,0,[539.9500122070312, 600.9666904576471, 0]
COFORGE,0,1845.4,0,2000.4,1873.5,1685.46,1918.79,0,[1873.5, 1989.699951171875, 0]
UPL,0,719.7,0,735.3,739.7,675.98,751.36,0,[739.7000122070312, 776.0, 0]
PHOENIXLTD,0,1652.3,0,1771.7,1739.2,1591.92,1733.13,1,[1739.199951171875, 1898.9520949764856, 0]
GODREJPROP,0,2197.9,0,2132.5,2043.0,2141.96,2076.74,0,[2043.0, 3015.89990234375, 0]
HDBFS,0,727.6,0,763.5,740.7,nan,750.42,0,[740.7000122070312, 889.5021388351192, 0]
VMM,0,139.8,0,136.1,131.07,130.42,133.81,0,[131.07000732421875, 157.60000610351562, 0]
SCHAEFFLER,0,4122.5,0,4032.0,3863.6,3838.41,3881.12,0,[3863.60009765625, 4392.0, 0]
ABBOTINDIA,0,30300.1,0,29653.4,28075.0,30827.89,29207.5,0,[28075.0, 36491.75796901832, 0]
OBEROIRLTY,0,1739.6,0,1702.6,1628.0,1680.43,1642.31,0,[1628.0, 2332.736526068474, 0]
PATANJALI,0,579.0,0,565.9,539.0,589.43,556.14,0,[539.0, 667.5986172824748, 0]
COLPAL,0,2218.3,0,2185.1,2158.9,2335.5,2154.57,1,[2158.89990234375, 3048.5612322262546, 0]
MFSL,0,1613.9,0,1655.2,1690.9,1460.11,1700.3,0,[1690.9000244140625, 1751.4000244140625, 0]
JSWINFRA,0,280.9,0,274.9,266.4,295.96,269.1,0,[266.3999938964844, 349.0, 0]
LAURUSLABS,0,953.5,0,977.7,1021.4,770.22,1015.23,1,[1021.4000244140625, 1040.199951171875, 0]
MPHASIS,0,2776.1,0,2830.8,2878.8,2635.23,2857.21,0,[2878.800048828125, 3174.5174545010827, 0]
GLENMARK,0,1850.9,0,1891.4,1938.5,1745.57,1950.01,0,[1938.5, 2279.2096480431346, 0]
IRCTC,0,697.7,0,686.8,669.95,727.1,678.21,0,[669.9500122070312, 848.8980055601913, 0]
SAIL,0,138.5,0,135.1,129.15,124.8,133.11,0,[129.14999389648438, 145.89999389648438, 0]
MCX,0,9631.9,0,9876.2,10358.0,7527.18,10235.3,1,[10358.0, 10516.0, 0]
FACT,0,883.6,0,854.4,811.8,870.33,850.37,0,[811.7999877929688, 1111.5614966408573, 0]
BDL,0,1557.1,0,1508.1,1427.4,1552.03,1493.53,0,[1427.4000244140625, 2095.753634294485, 0]
NAM-INDIA,0,890.1,0,863.7,818.7,747.48,840.28,0,[818.7000122070312, 977.2698537674698, 0]
SUNDARMFIN,0,4518.2,0,4616.8,4722.8,4786.99,4727.69,0,[4722.7998046875, 5397.012172994826, 0]
TATACOMM,0,1768.6,0,1899.3,1806.4,1663.79,1836.18,0,[1806.4000244140625, 2004.0, 0]
TIINDIA,0,2830.7,0,2759.0,2655.4,2942.02,2742.64,0,[2655.39990234375, 4509.649484855694, 0]
BIOCON,0,416.8,0,404.9,383.65,355.93,394.84,0,[383.6499938964844, 424.95001220703125, 0]
MOTILALOFS,0,938.1,0,905.4,849.7,837.24,917.53,0,[849.7000122070312, 1097.0999755859375, 0]
PIIND,0,3502.4,0,3437.4,3343.0,3684.07,3388.19,0,[3343.0, 4694.711755201095, 0]
LINDEINDIA,0,5673.7,0,6075.7,5923.0,6393.39,5883.2,1,[5923.0, 8025.074304230799, 0]
M&MFIN,0,329.1,0,342.1,353.4,276.17,359.31,0,[353.3999938964844, 387.0, 0]
KALYANKJIL,0,508.2,0,494.6,473.35,515.34,492.6,0,[473.3500061035156, 793.0792521873154, 0]
NATIONALUM,0,252.4,0,258.5,265.65,195.0,265.13,0,[265.6499938964844, 276.20001220703125, 0]
APLAPOLLO,0,1805.1,0,1714.1,1740.8,1668.74,1742.84,0,[1740.800048828125, 1929.2663427708444, 0]
LTTS,0,4194.5,0,4338.0,4548.9,4307.33,4488.34,0,[4548.89990234375, 5571.268390640905, 0]
HEXT,0,695.1,0,723.0,760.45,nan,754.81,0,[760.4500122070312, 892.7984956147787, 0]
360ONE,0,1094.5,0,1204.8,1117.9,1048.07,1152.08,0,[1117.9000244140625, 1303.33379364033, 0]
BALKRISIND,0,2199.1,0,2268.0,2324.6,2470.47,2354.47,0,[2324.60009765625, 2910.071188737346, 0]
VOLTAS,0,1409.5,0,1379.5,1335.9,1339.93,1352.53,0,[1335.9000244140625, 1849.0782493345343, 0]
UBL,0,1762.0,0,1724.5,1659.4,1915.3,1689.2,0,[1659.4000244140625, 2287.915053435736, 0]
MAHABANK,0,55.5,0,59.5,57.03,53.44,57.7,0,[57.029998779296875, 61.560001373291016, 0]
GLAXO,0,2620.7,0,2410.8,2559.2,2839.41,2527.22,0,[2559.199951171875, 3515.699951171875, 0]
GODFRYPHLP,0,2924.4,0,2847.0,2772.1,2848.66,2805.55,0,[2772.10009765625, 3924.862320700016, 0]
AIIL,0,2812.6,0,2729.5,2539.6,2479.81,2636.1,0,[2539.60009765625, 3318.699951171875, 0]
RADICO,0,3078.4,0,3337.3,3209.2,2722.53,3212.68,0,[3209.199951171875, 3591.89990234375, 0]
JKCEMENT,0,5986.8,0,5817.9,5548.0,5824.74,5711.0,0,[5548.0, 7565.5, 0]
HUDCO,0,234.6,0,227.1,213.48,218.16,229.19,0,[213.47999572753906, 254.9701069146594, 0]
COCHINSHIP,0,1720.1,0,1677.7,1617.9,1718.86,1646.67,0,[1617.9000244140625, 2535.627601615563, 0]
SUPREMEIND,0,3533.4,0,3460.6,3329.6,3936.77,3362.66,0,[3329.60009765625, 5114.0862037501975, 0]
PAGEIND,0,39183.0,0,38471.2,37195.0,43476.79,37789.0,0,[37195.0, 50257.30043281629, 0]
ITCHOTELS,0,214.1,0,209.3,199.02,212.7,207.17,0,[199.02000427246094, 261.6199951171875, 0]
PGHH,0,13139.7,0,12968.8,12598.0,13494.29,12702.0,0,[12598.0, 16099.40470230179, 0]
ESCORTS,0,3562.8,0,3664.8,3674.8,3416.12,3754.89,0,[3674.800048828125, 4180.0, 0]
PETRONET,0,261.6,0,266.9,269.25,282.62,272.85,0,[269.25, 337.3309430259406, 0]
PWL,0,113.6,0,122.5,137.89,nan,133.82,0,[137.88999938964844, 161.99000549316406, 0]
PREMIERENE,0,955.7,0,925.5,869.55,1007.85,943.62,0,[869.5499877929688, 1386.2783411603277, 0]
KEI,0,3931.8,0,4005.2,4073.0,3693.7,4138.41,0,[4073.0, 4701.574442129246, 0]
3MINDIA,0,33569.2,0,35692.2,34495.0,29967.76,34800.0,0,[34495.0, 37000.0, 0]
CONCOR,0,529.9,0,521.5,505.65,553.35,508.91,0,[505.6499938964844, 852.0476473973104, 0]
ASTRAL,0,1505.8,0,1475.1,1428.4,1414.53,1440.95,0,[1428.4000244140625, 1861.966379927164, 0]
NH,0,1765.2,0,1851.9,1889.3,1794.14,1930.83,0,[1889.300048828125, 2364.630916434966, 0]
JUBLFOOD,0,568.1,0,581.3,583.5,647.7,596.7,0,[583.5, 795.3633603262236, 0]
FLUOROCHEM,0,3580.1,0,3488.8,3485.4,3657.22,3406.53,1,[3485.39990234375, 4531.171201493764, 0]
IREDA,0,142.7,0,139.2,134.46,156.71,138.63,0,[134.4600067138672, 234.2899932861328, 0]
ANTHEM,0,677.3,0,622.9,658.55,nan,649.51,0,[658.5499877929688, 873.5, 0]
DALBHARAT,0,2076.0,0,2041.5,1968.0,2073.9,1997.6,0,[1968.0, 2491.6205237962795, 0]
ENDURANCE,0,2840.0,0,2764.2,2624.5,2476.67,2661.82,0,[2624.5, 3079.89990234375, 0]
IPCALAB,0,1312.1,0,1358.6,1451.0,1386.26,1436.41,0,[1451.0, 1753.4666317784045, 0]
