ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
NIACL,156.1,167.4,162.4,178.38,154.96,20251231
EIHOTEL,367.4,385.3,377.4,376.44,365.3,20251231
PPLPHARMA,173.08,179.6,169.3,199.7,173.02,20251231
JSWHL,20225.0,19107.5,21375.3,20487.3,20094.5,20251231
CESC,167.12,173.9,171.0,162.48,166.89,20251231
BRIGADE,884.9,921.1,902.0,994.76,876.93,20251231
REDINGTON,273.25,266.8,282.9,266.22,272.15,20251231
AADHARHFC,485.5,502.5,497.0,480.38,482.88,20251231
KPIL,1183.7,1232.9,1201.6,1152.93,1170.94,20251231
ANANTRAJ,556.35,515.5,532.6,557.48,552.72,20251231
TATACHEM,768.6,788.7,747.0,880.68,762.74,20251231
CHALET,875.55,923.6,902.7,905.33,869.7,20251231
SARDAEN,523.05,494.3,508.3,503.07,521.39,20251231
TRITURBINE,540.1,513.4,524.0,552.31,537.66,20251231
BASF,3908.0,4064.1,3981.0,4597.29,3887.06,20251231
RATNAMANI,2345.9,2450.9,2405.6,2559.75,2320.29,20251231
PGEL,577.6,608.2,584.8,689.76,574.4,20251231
CARBORUNIV,852.75,894.4,874.1,939.49,847.63,20251231
NAVA,573.15,530.8,546.7,561.82,566.59,20251231
GESHIP,1132.7,1040.7,1066.8,984.99,1108.19,20251231
SOBHA,1481.2,1565.1,1518.6,1464.69,1468.89,20251231
DOMS,2581.8,2446.5,2485.9,2555.64,2564.79,20251231
ZYDUSWELL,463.0,408.2,421.5,413.03,429.93,20251231
TEGA,1951.7,1872.5,1912.5,1739.61,1950.47,20251231
UTIAMC,1126.1,1178.6,1154.0,1203.71,1124.58,20251231
JAINREC,410.7,368.9,387.1,nan,407.36,20251231
CONCORDBIO,1350.1,1434.2,1402.2,1619.17,1339.88,20251231
USHAMART,454.55,464.0,428.9,379.28,452.26,20251231
EMMVEE,185.22,205.5,196.4,nan,183.76,20251231
GALLANTT,534.0,582.8,560.5,552.91,522.42,20251231
PCBL,304.55,316.9,307.8,374.41,303.41,20251231
SAMMAANCAP,145.49,154.0,149.6,136.98,142.23,20251231
NEWGEN,842.35,893.5,871.8,975.29,839.69,20251231
AETHER,853.35,803.7,887.7,790.68,845.56,20251231
ACE,954.9,894.7,923.8,1118.11,946.79,20251231
ALIVUS,917.25,938.1,870.3,981.31,904.18,20251231
MGL,1138.0,1192.0,1166.6,1306.55,1134.65,20251231
JUBLINGREA,711.0,727.6,677.6,706.16,706.88,20251231
J&KBANK,100.5,103.1,101.5,102.13,99.34,20251231
GODREJAGRO,570.2,591.5,581.7,709.61,566.79,20251231
INGERRAND,3424.9,3541.2,3479.1,3730.9,3397.66,20251231
JINDALSAW,169.2,171.5,159.8,210.32,165.64,20251231
AZAD,1648.0,1685.8,1580.8,1599.78,1632.95,20251231
JYOTHYLAB,281.6,294.2,289.2,327.35,281.13,20251231
INOXINDIA,1134.3,1169.0,1145.2,1146.63,1117.39,20251231
EDELWEISS,108.38,113.6,109.9,103.33,107.95,20251231
TSFINV,462.6,498.8,482.9,nan,462.59,20251231
NCC,162.05,166.1,162.2,206.83,158.47,20251231
WAAREERTL,971.0,1026.3,994.5,nan,955.07,20251231
SOUTHBANK,38.68,36.9,39.2,30.89,38.58,20251231
RELAXO,404.7,422.2,389.4,437.07,402.89,20251231
HFCL,68.65,69.8,60.5,77.29,64.59,20251231
METROPOLIS,1892.6,1968.9,1937.8,1866.39,1888.54,20251231
JKLAKSHMI,779.1,808.4,756.4,850.21,778.68,20251231
PGHL,5666.5,5891.1,5806.5,5784.43,5661.45,20251231
RHIM,457.15,471.8,460.8,467.01,448.42,20251231
ABFRL,77.15,81.1,78.9,119.76,77.11,20251231
TIMETECHNO,186.66,197.7,192.5,207.23,184.66,20251231
BALRAMCHIN,445.85,453.7,421.4,524.64,440.71,20251231
SHAKTIPUMP,727.0,630.8,667.0,846.15,725.05,20251231
TRIVENI,390.9,366.8,377.8,373.67,387.07,20251231
